path,group,width,height,nonopaque_percent,alpha_bbox,bytes,sha256,reference_evidence,owners
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_11.png,source-pack,32,32,,,165,3f3ab6f0b4e571a77a823a747d449b17a0eab2ed50aeff2732283c276daa44b3,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_12.png,source-pack,32,32,,,257,b68bf02c0c3da25a64f2b3f92aa1a6a8b20d1473a021a1c4f21b088d856a3120,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_13.png,source-pack,32,32,,,228,3112d9d30fc7ee04a3425475a63ac5b75ab4b5a3bfe801a1237d78efd4c61ce7,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_14.png,source-pack,32,32,,,205,af55d88a49292f3e341cea45f6c13d2370f57f1daa9f23bc3beccb52ce7290ee,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_15.png,source-pack,32,32,,,224,4b04bdc7f732860d419848dfb6e8c11f6293186f54c44307d6795df1efdb704d,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_16.png,source-pack,32,32,,,219,5c7f014a89876a44e9ed8130f8585f83387f049f624785d2835ca43a5acf16a2,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_17.png,source-pack,32,32,,,223,8e27e6b1cafab9959fc0e44c7359101d6368347c325616aff6e2319dd4127002,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_18.png,source-pack,32,32,,,249,ed0c146d61fd20f76d793ed96a041a97d591c28f15bb7cd4e847f7aa74b004f5,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_19.png,source-pack,32,32,,,230,403a53e0aaf5ab87dc4bcadfc81556a0bf6a567555e9d29af267fefa7937f553,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_20.png,source-pack,32,32,,,251,6558033c920e2236478feed2ba36553cf75e3096d6c25729d7e834686330cd47,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_21.png,source-pack,32,32,,,236,3250341bc6f19dcdbf1a3a51d63793b216560db4e965714bca4257aca02d859a,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_22.png,source-pack,32,32,,,246,ba2955ba0e721f83e2eda9bf912c30ea164d55608a36a17f974ebba06e8dc75f,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_23.png,source-pack,32,32,,,233,1857409af2bfd7aa57dfaa2373dcbbb511552477b4085da4b412111510d1224d,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_24.png,source-pack,32,32,,,221,2e871471da719f1913cdf79c6d415c5bf663ecdf10fa9bd3a664082ecd81dac8,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_25.png,source-pack,32,32,,,226,fbe2fd1c03cc2ba0b4491adbf7c9a12e9a763cc51edce13aa8a6ee18f8e08786,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_26.png,source-pack,32,32,,,228,d63874141c018adde32512ee6cc8c983d930ad2f1d6a38e62b76718ef94f78ae,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_27.png,source-pack,32,32,,,229,eb16d562b5aa8f4f28389ec66b3327d5f97718fec46578b1ed259cf32566213b,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_28.png,source-pack,32,32,,,208,17780a20860853e80d547ddbe8afb5682f549d1cf76bb54bf5501ec29f25bb3c,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_29.png,source-pack,32,32,,,240,573b51905cf844b58afebed9b0d202fc54270b6dadc0bb6048106a7fb234d85a,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_30.png,source-pack,32,32,,,186,15a5d2fa94637e8d45e55f06135f9e78ac0336df55b86d516b7f71eedf0afb06,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_31.png,source-pack,32,32,,,246,9de0cb7d9ab3d373a206e61643436be634829be6db8996e435b35948611145b8,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_32.png,source-pack,32,32,,,221,9880b70bb44eaae0f3fd6b66bc4f712a871635439fc01fbbeaaf9818911b1b1d,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_33.png,source-pack,32,32,,,196,35578a1753bc26dd929e6412d5713412ee37d1ee09b1f04d3ce64ec323f0247c,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_34.png,source-pack,32,32,,,249,0e0b05745155bd465826968d748c380d927e853296e2e16a9a4c9e0a9a65a795,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_35.png,source-pack,32,32,,,208,2b33c023afa4be8665bc2bf2dd92cdaf09d29e9f61c215b4627a92a12b0776f6,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_36.png,source-pack,32,32,,,222,00d8828c5952b2ff5f501148f12f776f63bb830901da946c9274a1a7a35cc574,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_37.png,source-pack,32,32,,,217,00a722268527b38d8d031dddc780e1de017ec72600568bd5bdac7188d91242bf,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_38.png,source-pack,32,32,,,215,a6b891f11de43e5f7a9079db18d451ca2c15c7d8c11c8ffcfcc5aab026bc7714,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_39.png,source-pack,32,32,,,219,263102bf67eaa25dd83389716974f6e9b4dd9ad0623ada70ab4f5600b78fa2f5,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/1 Icons/9/Skillicon9_40.png,source-pack,32,32,,,221,09baca06ee4ca53ea9f8c984201e26d9fbcf2e31372c849592fca6e8a66eb40a,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frame_01.png,source-pack,32,32,,,1084,318327076c1b10e4f1bf65584fbdfd1a1060dd7d937578cece3ab6fc47cca1bf,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frame_02.png,source-pack,32,32,,,1148,c39fe6a32864018dab148adc356385ef6ca1fed39f4141c7e6024b023c710fbc,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frame_03.png,source-pack,32,32,,,1084,db509dad56f9b241307626ec128c353891f6bf5f6a187814d2222ae460bac9d1,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frame_04.png,source-pack,32,32,,,1148,7193428c50287412a2f710c205438b9f1b6340ffe550d748761d7a8122bc665e,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frame_05.png,source-pack,32,32,,,1084,4aaed41d9497fb2ee190d36f1e8a5c8da733648dba63f6c21a58ae06a755282e,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frame_06.png,source-pack,32,32,,,1148,4b825deb095f299f40b6604ff29e36ae15e1e7be6a22f532a5461ac320408331,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frame_07.png,source-pack,32,32,,,1084,1f5aefc7be200f956f1686b9933ce5e2a7cf40a04c2358bcaacde2687580b5dd,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frame_08.png,source-pack,32,32,,,1148,2842b0d7ca8bab95a885a34b3b3388927197a7e99afc97ee5fca825c0fcb80a5,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frame_09.png,source-pack,32,32,,,1084,78e9b02b66a27646369b27ea9d658982795c3d9ca61967c4a5c003a0852ab3b9,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frame_10.png,source-pack,32,32,,,1148,30bcf9244a36eb51b745b8e12714958bbc65cb26ab7b205fdf702e219bb07808,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frame_11.png,source-pack,32,32,,,1084,f2a07c7f4c5e88d7edc8093a7a0e8da41b1b986a8732c73ef252c9b609ce060a,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frame_12.png,source-pack,32,32,,,1148,c0b8fb248e97c812575028c211154dee66d36a47c4ee7d5e44514ea8122c6892,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frame_13.png,source-pack,32,32,,,1084,fed1f2fe01bd966e36775c32e57ee4820a7f051169770f8e6bd5b9af07bd745f,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frame_14.png,source-pack,32,32,,,1151,997911b78cb86403e0835c7a25d9175b91814f8053d592bd0f37027f6ac5747b,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/2 Frames/Frameset.png,source-pack,224,64,,,638,87ad7c6e13e7949867991529922dea8e90300653b772897cabd2c954f17a7ecc,unverified / source variant,
assets/icons/new icons/Free-Skill-32x32-Icons-for-Cyberpunk-Game/Coupon by craftpix.pdf.png,source-pack,1840,1148,,,363478,57ff60e963d213d1424350cef6868afb3bed71936f4b631e9e130a125c54ea4c,unverified / source variant,
assets/portraits/avalanche.png,heroes,592,880,0.0,"(0, 0, 592, 880)",562952,8d511c92b0a8d9412c3d6d3d134134c975c04030c782b7bfabd9f044f2a4b8eb,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/avalanche_glacier.png,heroes,592,880,0.0,"(0, 0, 592, 880)",650951,2511d49f01a7dfb61cf24d34eaba94dbeb7e94759148836922d829e71cf7734e,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/avalanche_trench.png,heroes,592,880,0.0,"(0, 0, 592, 880)",607423,af0fd6abb2b7154b7d9b4ff98d08426e831fb3581d533217a7a8eb401e823bb0,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/breaker.png,heroes,592,880,0.0,"(0, 0, 592, 880)",497228,9a9edf18fdaa7c098e316453ef4ffcec4fae5433f18023e40529afff05f95f23,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/breaker_noise.png,heroes,592,880,0.0,"(0, 0, 592, 880)",607641,c4c8721cd6a0463cddc2378d5220db8072211a98c89b9125f120eef63d113c9f,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/breaker_nullwire.png,heroes,592,880,0.0,"(0, 0, 592, 880)",532407,490aba9e52e684db06b3fa06f2bd17601beeb750bf13f8f1c6043de24cbc8b75,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/combat.png,heroes,592,880,0.0,"(0, 0, 592, 880)",494031,a5f20a408ba38c1a49f865b0ead0475b6651ab0ca149e67ee0b0fd68cd49ce53,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/combat_blade.png,heroes,592,880,0.0,"(0, 0, 592, 880)",535180,08b4a0603e2ed4b0d419178df80a3ee92e54021a20e0aa05d39416e97a6402c9,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/combat_ravager.png,heroes,592,880,0.0,"(0, 0, 592, 880)",513483,8372dff5d40d50b9c04c1f69800ce83df7b88d6548b68b4d57cbda2b17bc765b,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/enemies/aegis_anchor.png,enemies,594,883,0.0,"(0, 0, 594, 883)",718938,a21f35948e1ad79fc6f13c5910802f4307e64526f353ff26c54e3d780df4257a,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/axiom_binder.png,enemies,610,858,0.0,"(0, 0, 610, 858)",635340,e65eb85f4cfe9cbb3c809433e4cea0ba163f692dcac05b7d4c9a999c01696674,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/basalt_ape.png,enemies,558,644,0.0,"(0, 0, 558, 644)",524228,b00b675859f2fb1fc999ddbe9257264016f6384c6f9bb8211783eb09d16e005a,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/bloodmite.png,enemies,592,885,0.0,"(0, 0, 592, 885)",645293,2ee8ec116d69658ed32c25e1a54d9ffacdeabe124b38799eb163e9de59a8ea2e,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/broodwarden.png,enemies,565,755,0.0,"(0, 0, 565, 755)",610441,c09d9715083a2621401a5f67f9700a20e9f994a5dfaefcc355d5b7b7fd1c2591,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/carapace_beetle.png,enemies,582,895,0.0,"(0, 0, 582, 895)",581071,9e0e97249a878a8b0eb1f04e0e4a2eb906fae2e2635a73ba37500dcdb34473e7,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/caustic_spewer.png,enemies,585,895,0.0,"(0, 0, 585, 895)",547189,e94167d3e35a251c22eb1eb9dfe1870f3aaae8689eb1d7a58058e1f2f807e02e,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/checksum_scribe.png,enemies,604,864,0.0,"(0, 0, 604, 864)",618703,8bfad48a1ee4f1610ba483c65085db27678e19b9c15aa8331e99bb8f492714cd,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/conclave_overseer.png,enemies,590,886,0.0,"(0, 0, 590, 886)",566900,6a07567c7063d60831851c0e17e2233d305b78b8c9dbd8eea8038199b29ffcb0,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/daemon_channeler.png,enemies,612,858,0.0,"(0, 0, 612, 858)",595779,42ef39601f7664124666ea521b0032429f5dd8ab0a978ae5003f2ce269eb1f84,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/forked_double.png,enemies,611,858,0.0,"(0, 0, 611, 858)",626060,68e614ba118f3ae9112ad8b8d782a37c7e00d1a6f23320e9424c09d29c181fb7,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/geode_panther.png,enemies,590,881,0.0,"(0, 0, 590, 881)",597813,cf24a970c1a14f3488cb50be13c799cd1dbeafa0f938c8e4544ba2e1cddd19ae,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/glitch_sprite.png,enemies,576,851,0.0,"(0, 0, 576, 851)",481746,7476f4fd216dce9c31a1b3ad61c517e7b97bfc1134c27c8381ac78effd4bfd60,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/guard_elite.png,enemies,584,894,0.0,"(0, 0, 584, 894)",523048,9afec257f68c695292f9c15af5e1da0aafcc0401289d6e6a75a4f364bce2913d,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/heavy_warden.png,enemies,602,883,0.0,"(0, 0, 602, 883)",707610,42ba04579582928eb4b706b0b3cc1544e41f4f2c075b4324628f9d4947232498,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/hive_matriarch.png,enemies,585,883,0.0,"(0, 0, 585, 883)",621425,7353de4e8bdc3a2aa49dac218f43703eae1b06331bff5596f0edd888a96250d2,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/init_acolyte.png,enemies,594,855,0.0,"(0, 0, 594, 855)",571102,f3fdf5405c04ab067f60b8d3140659fcc55a83d15451fcc0e9983f5a221e27e6,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/magma_drake.png,enemies,592,881,0.0,"(0, 0, 592, 881)",655546,0ddc024437f5cc46d560af92b4329fdc27fb2430a0b5986d03b9891295dbb62b,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/mantle_tyrant.png,enemies,575,881,0.0,"(0, 0, 575, 881)",597806,6febb2024c20f56177fb6e231e87946a56b3f70ec0581949775d676d81fdde85,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/nullblade.png,enemies,571,883,0.0,"(0, 0, 571, 883)",639668,9cc647e2257ae3b481ca8ba2ecc5293a0336c010269cf47226fa932f0f6b1f78,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/obsidian_hound.png,enemies,594,774,0.0,"(0, 0, 594, 774)",669132,ee92836d16d2aa5f5c975df9ada7afadc5ab184f80a3c420594f63bbba7221e4,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/patrol_elite.png,enemies,587,778,0.0,"(0, 0, 587, 778)",485967,d094292a2815fee792ec20dec96f4ae5c2b7ccfb5ffbb0761ed94d4197389fa8,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/prism_charger.png,enemies,558,737,0.0,"(0, 0, 558, 737)",503560,a469d7088dbe60780ec12f3af6ecd53fee913d51f5a4466a2b02cddbd5a009bd,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/pumice_macaque.png,enemies,589,742,0.0,"(0, 0, 589, 742)",614804,52ad62474d01eb2a69ed68c3fbb0ff283f8de1e63619fd4a8a20b7bf846a98af,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/pyroclast_raptor.png,enemies,554,881,0.0,"(0, 0, 554, 881)",580353,6bbdff05aba926d5878dc5f4c88c4615bdd7cdf0931aa530e363fa619c3fbc97,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/resonance_warden.png,enemies,587,897,0.0,"(0, 0, 587, 897)",747067,896a9c3ce962921c2436cc85f3592805a277eb5396b8e263dda78eadc32fb3fb,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/root_hierophant.png,enemies,591,876,0.0,"(0, 0, 591, 876)",733750,54bdecc6bab187c8f7ec7c3e0b1a66ab3e0c8a85b0cd6db9e4869899028fc8de,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/rust_drone.png,enemies,599,786,0.0,"(0, 0, 599, 786)",522191,787e75908735b32e7e2881f6a4f66bff4ecd34785d8b217d51558f84874eaabe,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/scrap_drone.png,enemies,577,805,0.0,"(0, 0, 577, 805)",491417,c1e8f266683171eee2ed21350ae62d41d4783a3c9d773ece95160bb80cdd43e0,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/scrapmaster.png,enemies,596,883,0.0,"(0, 0, 596, 883)",723162,2982e54f0d859eee1bc531ed39a3fc42ba03d6c0dfe959e1b3784ae6f4ac9b09,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/shardmite.png,enemies,575,897,0.0,"(0, 0, 575, 897)",677650,ea3a530737b17cbd60e70978651fcd4e722dc965f495889e31cbf5dfcfde8ecb,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/skitterling.png,enemies,590,885,0.0,"(0, 0, 590, 885)",614052,316aa96e7b58d0997a8e7320904b07f7fe930ecd800e243a31bf73270f410a68,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/slag_hound.png,enemies,595,837,0.0,"(0, 0, 595, 837)",680595,737c1e2a8a0d06122e00d90f402d65906997e6ba7652aac92bf81531089bb57f,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/spine_stalker.png,enemies,581,895,0.0,"(0, 0, 581, 895)",530411,99457b86cdeca48b2f319379d42936b5593043d9256b1a1f677e6b1c959d2563,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/static_skimmer.png,enemies,520,753,0.0,"(0, 0, 520, 753)",523432,8dbb0283dc9ea4a705abb45225c780ac37d5366cca710d2397ac27bc76dec493,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/stormweaver.png,enemies,579,883,0.0,"(0, 0, 579, 883)",658182,b986eef0c52906cedeff931a720c10b30905ec3dafb1742850378bc02df47579,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/synapse_herald.png,enemies,596,873,0.0,"(0, 0, 596, 873)",688468,e2daa0125d362658448db156e3af82a560cd3dbacf3665af684f9d3ad2c16611,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/enemies/unused/cyber_phoenix.png,enemies,256,512,0.0,"(0, 0, 256, 512)",10609,5b645c6768c7e14086016bf45cb6771e325ac43afd6c5212dec6654c2d2a3dae,unverified / source variant,
assets/portraits/enemies/unused/harmonic_hexnode.png,enemies,296,308,36.6,"(0, 0, 296, 308)",7553,2aea6dc92a92e58a8e6f9087155fede9fe0a3f0cc5a885a01a17891ce99078a6,unverified / source variant,
assets/portraits/enemies/unused/veil_spare.png,enemies,291,291,0.0,"(0, 0, 291, 291)",10440,3ef92e4b0011a5793b84ce25880c9855b048515ff5578eed74e0e34cf456b234,unverified / source variant,
assets/portraits/enemies/volt_elite.png,enemies,582,894,0.0,"(0, 0, 582, 894)",581117,449900861b394d75dba9f823620f635def75934a37c76989f0559841cf69b9c8,runtime map,scripts/autoloads/DataManager.gd
assets/portraits/engineer.png,heroes,592,880,0.0,"(0, 0, 592, 880)",505019,210ab3eca5d41fd84ad4ae036fab47d0b3f6a355d312bbe046abbb76727526df,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/engineer_overclocked.png,heroes,592,880,0.0,"(0, 0, 592, 880)",567016,ca3693e08b022cdd4aa1b4a43707708b12f36f40ca8f7ea61286702df450856f,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/engineer_phantom.png,heroes,592,880,0.0,"(0, 0, 592, 880)",565867,9687466a6977404fc0d009c894d2fd634a6634980a4e7e5371a9fbc94a931b52,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/ghost.png,heroes,592,880,0.0,"(0, 0, 592, 880)",510855,d2fbe5e7f7022713281382d0c873539538a03ff743c7d115db3f7e274792c043,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/ghost_shadow.png,heroes,592,880,0.0,"(0, 0, 592, 880)",508313,342976292732b5aff7bb5e55d6aed41bfb9c722027d4345b438b6134355dcd15,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/ghost_wraith.png,heroes,592,880,0.0,"(0, 0, 592, 880)",524587,96bf46fe595e4015e24618dfabe6356208306a05ec2543a36aa07f8b3ef8668c,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/medic.png,heroes,592,880,0.0,"(0, 0, 592, 880)",587859,ae092e5802b45ae0ee135dbd81d9512a6a6c7b95d5e60a0046acbc9516ac0136,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/medic_medic.png,heroes,592,880,0.0,"(0, 0, 592, 880)",689550,58832bc67f5de926497e95aaf1163b46c37cce0fedf9d86e07b6b5a8214c1f0b,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/medic_synth.png,heroes,592,880,0.0,"(0, 0, 592, 880)",689698,cc629ec500ac41fc6f96ecbedfd0a9d6a20d3dc40e0333246ec1f3ab889b98ce,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/pulse.png,heroes,592,880,0.0,"(0, 0, 592, 880)",622330,f074b0f2ddeec12fbaa6db8a904d94617a5a87a8e12be3b87f501d99f2107761,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/pulse_arc.png,heroes,592,880,0.0,"(0, 0, 592, 880)",659526,dba4b2071d1fb31ec9b226e125fab879c1c0d1dd7e43bcb6b9348c389f1ad083,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/pulse_base_new.png,heroes,597,887,0.0,"(0, 0, 597, 887)",604844,0b74c8131cca21d94f141a85d20132d2de594b4490f8f1d0fef3b96f28d286a7,unverified / source variant,
assets/portraits/pulse_pyro.png,heroes,592,880,0.0,"(0, 0, 592, 880)",652295,5edd15da209dbcc25ac15bf7700c4e32e47735ac067280c0c010ba2b78bf827a,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/shield.png,heroes,592,880,0.0,"(0, 0, 592, 880)",452061,bd4abfae22939194551b19d8d14f28180f4a11a7e459bd0ed613fb6ecd508033,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/shield_bulwark.png,heroes,592,880,0.0,"(0, 0, 592, 880)",547450,b06f652bb3d288133a5960e70c5b822533221ec54a5d47896d039ec74fa7ad0c,runtime convention,scripts/autoloads/DataManager.gd
assets/portraits/shield_sentinel.png,heroes,592,880,0.0,"(0, 0, 592, 880)",557365,e8ee5163511cd569666c9445509342d5029094f2449805ae2aae1d1b092cddc0,runtime convention,scripts/autoloads/DataManager.gd
assets/shaders/dither_dissolve.gdshader,chrome,0,0,,,2312,0a4cbd3935f396842bf1f525362e6d22c3ac3e3471eb8df89c1aef11f2767305,literal reference,scripts/autoloads/TransitionManager.gd
assets/shaders/power_down.gdshader,chrome,0,0,,,2297,145ae29c351be1dfce0680022b057ab2f8a4978dfc6a2b2027e11b93326f9d9c,literal reference,scripts/autoloads/TransitionManager.gd
assets/ui/0bf294f7-33ca-4ed1-b5df-c5fcf9e4bd3f.png,chrome,1536,1024,92.0,"(12, 0, 1504, 1023)",2150671,3f0959085d3d3994782c50ca9420d31068894ecd75b5d2f606ddfb05258399f1,unverified / source variant,
assets/ui/315b1d86-43af-4c22-87a4-51b5e10a7358.png,chrome,853,1844,,,1499318,77a82af04e83db62fa8c0b8f461193175171d818c5ec32e955bd3a4c3ca36082,unverified / source variant,
assets/ui/6d7e9c00-b295-4a87-a749-5bce54ad1db5.png,chrome,1536,1024,,,1127852,5c4e0d3abc5f90cb4b0f342543effc736bf3a6330d081ed13f77bfc323fa4da3,unverified / source variant,
assets/ui/8092d159-98a6-45cd-8172-c8edf35bf3af.png,chrome,1536,1024,,,1554002,4eb8d4ffdd991fcb5fd09318e3ea40d8a1254063bc94cc374ca977b6d74a49d3,unverified / source variant,
assets/ui/btn_back_arrow.png,chrome,208,179,0.0,"(0, 0, 208, 179)",29741,0565bd0167715aede13f58220f9c118b39c1e6112555a8b3d6a83103c4287ae1,unverified / source variant,
assets/ui/btn_back_scifi.png,chrome,150,154,16.0,"(0, 0, 150, 154)",41171,f331561e1d9e52e31188313489b55f9cf3cc5ea486f183e8c865e52c168f6d45,unverified / source variant,
assets/ui/btn_debug2_scifi.png,chrome,148,154,16.1,"(0, 0, 148, 154)",42045,2659e48eabcfe261f64259363f4eeee7f9078897fbbaf6f23f40ba3a1f541a9c,unverified / source variant,
